level_1,377.071821,382.081821,387.091821,392.101821,397.101821,402.111821,407.121821,412.131821,417.141821,422.151821,427.161821,432.171821,437.171821,442.181821,447.191821,452.201821,457.211821,462.221821,467.231821,472.231821,477.241821,482.251821,487.261821,492.271821,497.281821,502.291821,507.301821,512.301821,517.311821,522.321821,527.331821,532.341821,537.351821,542.361821,547.361821,552.371821,557.381821,562.391821,567.401821,572.411821,577.421821,582.431821,587.431821,592.441821,597.451821,602.461821,607.471821,612.481821,617.491821,622.491821,627.501821,632.511821,637.521821,642.531821,647.541821,652.551821,657.561821,662.561821,667.571821,672.581821,677.591821,682.601821,687.611821,692.621821,697.621821,702.631821,707.641821,712.651821,717.661821,722.671821,727.681821,732.691821,737.691821,742.701821,747.711821,752.721821,757.731821,762.741821,767.751821,772.751821,777.761821,782.771821,787.781821,792.791821,797.801821,802.811821,807.821821,812.821821,817.831821,822.841821,827.851821,832.861821,837.871821,842.881821,847.881821,852.891821,857.901821,862.911821,867.921821,872.931821,877.941821,882.951821,887.951821,892.961821,897.971821,902.981821,907.991821,913.001821,918.011821,923.021821,928.021821,933.031821,938.041821,943.051821,948.061821,953.071821,958.081821,963.081821,968.091821,973.101821,978.111821,983.121821,988.131821,993.141821,998.151821,1003.151821,1008.161821,1013.171821,1018.181821,1023.191821,1028.201821,1033.211821,1038.211821,1043.221821,1048.231821,1053.241821,1058.251821,1063.261821,1068.271821,1073.281821,1078.281821,1083.291821,1088.301821,1093.311821,1098.321821,1103.331821,1108.341821,1113.341821,1118.351821,1123.361821,1128.371821,1133.381821,1138.391821,1143.401821,1148.411821,1153.411821,1158.421821,1163.431821,1168.441821,1173.451821,1178.461821,1183.471821,1188.471821,1193.481821,1198.491821,1203.501821,1208.511821,1213.521821,1218.531821,1223.541821,1228.541821,1233.551821,1238.561821,1243.571821,1248.581821,1253.591821,1258.601821,1263.601821,1268.611821,1273.621821,1278.631821,1283.641821,1288.651821,1293.661821,1298.671821,1303.671821,1308.681821,1313.691821,1318.701821,1323.711821,1328.721821,1333.731821,1338.731821,1343.741821,1348.751821,1353.761821,1358.771821,1363.781821,1368.791821,1373.801821,1378.801821,1383.811821,1388.821821,1393.831821,1398.841821,1403.851821,1408.861821,1413.861821,1418.871821,1423.881821,1428.891821,1433.901821,1438.911821,1443.921821,1448.931821,1453.931821,1458.941821,1463.951821,1468.961821,1473.971821,1478.981821,1483.991821,1488.991821,1494.001821,1499.011821,1504.021821,1509.031821,1514.041821,1519.051821,1524.061821,1529.061821,1534.071821,1539.081821,1544.091821,1549.101821,1554.111821,1559.121821,1564.121821,1569.131821,1574.141821,1579.151821,1584.161821,1589.171821,1594.181821,1599.191821,1604.191821,1609.201821,1614.211821,1619.221821,1624.231821,1629.241821,1634.251821,1639.251821,1644.261821,1649.271821,1654.281821,1659.291821,1664.301821,1669.311821,1674.321821,1679.321821,1684.331821,1689.341821,1694.351821,1699.361821,1704.371821,1709.381821,1714.381821,1719.391821,1724.401821,1729.411821,1734.421821,1739.431821,1744.441821,1749.451821,1754.451821,1759.461821,1764.471821,1769.481821,1774.491821,1779.501821,1784.511821,1789.511821,1794.521821,1799.531821,1804.541821,1809.551821,1814.561821,1819.571821,1824.581821,1829.581821,1834.591821,1839.601821,1844.611821,1849.621821,1854.631821,1859.641821,1864.651821,1869.651821,1874.661821,1879.671821,1884.681821,1889.691821,1894.701821,1899.711821,1904.711821,1909.721821,1914.731821,1919.741821,1924.751821,1929.761821,1934.771821,1939.781821,1944.781821,1949.791821,1954.801821,1959.811821,1964.821821,1969.831821,1974.841821,1979.841821,1984.851821,1989.861821,1994.871821,1999.881821,2004.891821,2009.901821,2014.911821,2019.911821,2024.921821,2029.931821,2034.941821,2039.951821,2044.961821,2049.971821,2054.971821,2059.981821,2064.991821,2070.001821,2075.011821,2080.021821,2085.031821,2090.041821,2095.041821,2100.051821,2105.061821,2110.071821,2115.081821,2120.091821,2125.101821,2130.101821,2135.111821,2140.121821,2145.131821,2150.141821,2155.151821,2160.161821,2165.171821,2170.171821,2175.181821,2180.191821,2185.201821,2190.211821,2195.221821,2200.231821,2205.231821,2210.241821,2215.251821,2220.261821,2225.271821,2230.281821,2235.291821,2240.301821,2245.301821,2250.311821,2255.321821,2260.331821,2265.341821,2270.351821,2275.361821,2280.361821,2285.371821,2290.381821,2295.391821,2300.401821,2305.411821,2310.421821,2315.431821,2320.431821,2325.441821,2330.451821,2335.461821,2340.471821,2345.481821,2350.491821,2355.491821,2360.501821,2365.511821,2370.521821,2375.531821,2380.541821,2385.551821,2390.561821,2395.561821,2400.571821,2405.581821,2410.591821,2415.601821,2420.611821,2425.621821,2430.621821,2435.631821,2440.641821,2445.651821,2450.661821,2455.671821,2460.681821,2465.691821,2470.691821,2475.701821,2480.711821,2485.721821,2490.731821,2495.741821,2500.751821
mixed,0.002626,0,0,0,0,0,0,0.00012,0.001526,0.005193,0.008104,0.011078,0.013218,0.015465,0.01796,0.019733,0.021832,0.023702,0.0257,0.027402,0.028892,0.030292,0.031886,0.033571,0.035196,0.037101,0.039115,0.041211,0.043556,0.046308,0.049316,0.052374,0.054993,0.057212,0.05911,0.060655,0.061882,0.062768,0.063406,0.063929,0.063843,0.063892,0.063689,0.063424,0.062789,0.061541,0.061208,0.060866,0.060692,0.06089,0.061256,0.061673,0.061836,0.061777,0.061569,0.060712,0.059101,0.057195,0.055956,0.055347,0.055477,0.056537,0.059212,0.063004,0.067932,0.072598,0.076273,0.078324,0.077886,0.077998,0.075858,0.072893,0.071589,0.072179,0.072883,0.073305,0.073102,0.073296,0.074538,0.074843,0.0756,0.076782,0.078019,0.079294,0.08037,0.08148,0.082063,0.0808,0.079699,0.078087,0.074337,0.071332,0.070186,0.069594,0.069133,0.068628,0.068356,0.067824,0.067583,0.066914,0.066459,0.065491,0.064883,0.064007,0.063186,0.063728,0.062899,0.062619,0.062838,0.061704,0.059538,0.056704,0.058964,0.056686,0.05661,0.055209,0.054712,0.054598,0.054848,0.05411,0.054645,0.05461,0.054512,0.054792,0.054771,0.054992,0.055306,0.055806,0.056069,0.056642,0.057115,0.057562,0.057887,0.058159,0.058508,0.058905,0.058865,0.058927,0.059174,0.059118,0.058936,0.05879,0.058421,0.057972,0.057381,0.056973,0.056197,0.053674,0.05074,0.049136,0.051163,0.049349,0.051,0.047202,0.047502,0.04784,0.048538,0.048134,0.048149,0.048012,0.047732,0.047594,0.047807,0.047809,0.047593,0.047908,0.047989,0.048405,0.048483,0.048611,0.048913,0.049126,0.049228,0.049272,0.049486,0.049185,0.04895,0.048671,0.049327,0.049828,0.049203,0.04933,0.049388,0.049172,0.048813,0.048283,0.047415,0.046477,0.045506,0.04512,0.04204,0.041877,0.04227,0.117865,0.070646,0.140125,0.407106,0.301425,0.188466,0.105077,0.298689,0.003475,0.299797,0.413423,0.690879,0.87371,0.53014,0.067343,0.063039,0.035154,0.021277,0.018024,0.01958,0.020891,0.016361,0.015054,0.014041,0.013637,0.012308,0.015176,0.014341,0.015281,0.017366,0.017776,0.018283,0.01875,0.02019,0.021049,0.022047,0.022665,0.023425,0.024412,0.024791,0.026007,0.026004,0.026801,0.026967,0.02713,0.027664,0.027508,0.027765,0.028783,0.02926,0.029437,0.029725,0.030632,0.03139,0.031625,0.031006,0.03157,0.031777,0.03194,0.031919,0.032281,0.031907,0.032341,0.032713,0.032194,0.032617,0.032687,0.033028,0.032588,0.032518,0.03239,0.032145,0.032025,0.031659,0.031724,0.031286,0.030998,0.030487,0.030528,0.030662,0.0297,0.029505,0.02891,0.028783,0.027988,0.027718,0.026456,0.026799,0.026137,0.025798,0.025355,0.024453,0.033183,0.034781,0.049403,0.174381,0.282508,0.69917,0.002832,0.002925,0.003071,0.0033,0.003122,0.002978,0.003033,0.00308,0.003026,0.002759,0.450289,0.444459,0.418535,0.422918,0.002617,0.002279,0.068807,0.287714,0.791722,0.377739,0.065322,0.033403,0.007979,0.009293,0.009438,0.006926,0.006168,0.007379,0.005345,0.006108,0.005875,0.00617,0.005901,0.00692,0.00748,0.007102,0.00824,0.008588,0.008529,0.008742,0.009111,0.009532,0.009512,0.009618,0.010541,0.01054,0.01066,0.011186,0.011781,0.0119,0.012226,0.012569,0.012859,0.013308,0.013279,0.013516,0.01388,0.014303,0.014745,0.015051,0.014897,0.015288,0.015312,0.015361,0.015719,0.015706,0.016072,0.016201,0.016291,0.016154,0.016484,0.016575,0.016503,0.016521,0.016809,0.017062,0.017045,0.017133,0.016756,0.017138,0.016901,0.016488,0.01622,0.015935,0.015637,0.015327,0.014811,0.01473,0.014572,0.014192,0.014115,0.013881,0.013342,0.01292,0.01291,0.012792,0.012067,0.012001,0.01208,0.011645,0.011426,0.011113,0.010621,0.010747,0.010613,0.010427,0.009825,0.010127,0.00932,0.009453,0.009266,0.009165,0.008555,0.008529,0.008339,0.008095,0.008176,0.007769,0.007532,0.007417,0.007717,0.006641,0.006478,0.007709,0.007007,0.006422,0.006885,0.00715,0.007403,0.009084,0.018214,0.033988,0.027669,0.014579
